timesteps_per_sequence_N,m,num_of_epochs,batch_size_b,learning_rate,input_size,hidden_size,number_of_layers,output_size,r2_train_scaled,r2_val_scaled,r2_test_scaled,mse_train_scaled,mse_val_scaled,mse_test_scaled,r2_train,r2_val,r2_test,mse_train,mse_val,mse_test,mse_mean,mse_std,time_training,mse_num_of_last_steps,num_of_iterations,id,weighted,architecture,training_type,device,scaler
500,315,400,100,0.0001,1,8,1,1,97.71,96.06,96.26,0.023154044523835182,0.04175242409110069,0.03895408287644386,97.71,96.06,96.26,0.0013867312809452415,0.0025006169453263283,0.002333020092919469,0.0015178155445028096,6.185859433053341e-05,119.75,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,335,400,100,0.0001,1,8,1,1,97.79,96.18,96.31,0.02223573438823223,0.04038488119840622,0.0383407399058342,97.79,96.18,96.31,0.001331732259131968,0.0024187127128243446,0.0022962859366089106,0.0015721609396860004,6.885242005933155e-05,123.89,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,356,400,100,0.0001,1,8,1,1,97.88,96.3,96.37,0.021312043070793152,0.039023760706186295,0.03759993612766266,97.88,96.3,96.37,0.0012764109997078776,0.002337193116545677,0.002251917961984873,0.0016252761415671557,8.253564074066321e-05,122.13,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,376,400,100,0.0001,1,8,1,1,97.99,96.47,96.5,0.020173192024230957,0.03724236041307449,0.036272402852773666,97.99,96.47,96.5,0.0012082034954801202,0.002230502897873521,0.0021724095568060875,0.001676902932813391,8.853087727529234e-05,121.1,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,397,400,100,0.0001,1,8,1,1,98.15,96.7,96.7,0.01864951103925705,0.034694477915763855,0.034160315990448,98.15,96.7,96.7,0.0011169480858370662,0.0020779056940227747,0.0020459135994315147,0.0017476171464659274,9.496277353066234e-05,122.74,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,417,400,100,0.0001,1,8,1,1,98.33,97.0,96.94,0.016778627410531044,0.031543128192424774,0.03165065124630928,98.33,97.0,96.94,0.001004897989332676,0.001889166422188282,0.0018956067506223917,0.001809657629346475,0.00010883814821574739,115.22,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,438,400,100,0.0001,1,8,1,1,98.63,97.48,97.31,0.013715754263103008,0.026288796216249466,0.027601318433880806,98.63,97.48,97.31,0.000821457477286458,0.0015744769480079412,0.001653085695579648,0.0019254743331111968,0.00014065812830351,122.24,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,458,400,100,0.0001,1,8,1,1,98.9,97.94,97.65,0.010960467159748077,0.021389804780483246,0.023973198607563972,98.9,97.94,97.65,0.0006564391078427434,0.0012810686603188515,0.001435791957192123,0.0020237768185324967,0.00018358039122564961,123.7,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,479,400,100,0.0001,1,8,1,1,99.31,98.7,98.26,0.006937062833458185,0.013406611979007721,0.017618782818317413,99.31,98.7,98.26,0.00041547135333530605,0.0008029425516724586,0.0010552160674706101,0.0021949494839645922,0.00025919885282693573,122.77,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
500,499,400,100,0.0001,1,8,1,1,99.61,99.42,99.12,0.003840592922642827,0.0059672994539141655,0.008762863464653492,99.61,99.42,99.12,0.00023001902445685118,0.0003573907306417823,0.0005248214001767337,0.003604249241761863,0.0007392672378057454,121.57,100,78000,2025_12_02-02_35_58,no,LSTM,stateless,cuda,StandardScaler
1000,0,400,100,0.0001,1,8,1,1,99.88,99.82,99.63,0.0011618968565016985,0.001812271075323224,0.0037242767866700888,99.88,99.82,99.63,6.958778976695612e-05,0.00010853970161406323,0.0002230526733910665,0.015435660211369395,0.0015981826224073894,198.75,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,5,400,100,0.0001,1,8,1,1,99.87,99.76,99.55,0.001343937125056982,0.0025026157964020967,0.004529132973402739,99.87,99.76,99.55,8.049045572988689e-05,0.00014988549810368568,0.0002712567220441997,0.010549320103600622,0.0011905716457204997,200.07,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,10,400,100,0.0001,1,8,1,1,99.86,99.73,99.5,0.0014259404269978404,0.002826704876497388,0.004997870419174433,99.86,99.73,99.5,8.540177077520639e-05,0.00016929571575019509,0.00029933013138361275,0.005828848383389413,0.0005851962059048983,199.57,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,16,400,100,0.0001,1,8,1,1,99.85,99.76,99.53,0.0014647527132183313,0.002529187360778451,0.004740226082503796,99.85,99.76,99.53,8.772629371378571e-05,0.00015147692465689033,0.0002838994550984353,0.0023881402565166356,0.00011503774205570209,199.74,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,21,400,100,0.0001,1,8,1,1,99.87,99.78,99.53,0.0013388133374974132,0.002286442555487156,0.004684815648943186,99.87,99.78,99.53,8.01835922175087e-05,0.00013693857181351632,0.0002805807744152844,0.0014992096193600446,4.08035194914621e-05,199.41,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,26,400,100,0.0001,1,8,1,1,99.86,99.79,99.55,0.0013705277815461159,0.0021688754204660654,0.004481462296098471,99.86,99.79,99.55,8.208301733247936e-05,0.00012989727838430554,0.0002684016653802246,0.0012906414724420756,3.1798313183953024e-05,198.0,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,31,400,100,0.0001,1,8,1,1,99.87,99.82,99.57,0.0013051445130258799,0.001894419896416366,0.004363613668829203,99.87,99.82,99.57,7.816711877239868e-05,0.00011345970415277407,0.0002613435499370098,0.0011157456040382385,2.30781515028806e-05,198.42,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,36,400,100,0.0001,1,8,1,1,99.18,98.58,98.34,0.008274273946881294,0.014824154786765575,0.01697874628007412,99.18,98.58,98.34,0.0004955589538440108,0.0008878415101207793,0.0010168831795454025,0.0011752530431840568,2.3001456821690632e-05,198.54,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,42,400,100,0.0001,1,8,1,1,98.69,97.92,97.94,0.013166673481464386,0.021876240149140358,0.021194616332650185,98.69,97.92,97.94,0.0007885724771767855,0.001310201594606042,0.0012693782337009907,0.0011599656310863793,2.3666788314856786e-05,198.6,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,47,400,100,0.0001,1,8,1,1,98.51,97.67,97.71,0.015026835724711418,0.02451412007212639,0.02364352159202099,98.51,97.67,97.71,0.0008999803685583174,0.0014681885950267315,0.0014160467544570565,0.0011366863420698792,2.344505174640948e-05,198.07,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,52,400,100,0.0001,1,8,1,1,98.44,97.44,97.43,0.015726597979664803,0.027035491541028023,0.026669729501008987,98.44,97.44,97.43,0.0009418902336619794,0.0016191973118111491,0.0015972910914570093,0.001096329758875072,2.2590014040596653e-05,197.22,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,57,400,100,0.0001,1,8,1,1,98.22,97.0,97.0,0.017983628436923027,0.03177489712834358,0.0312674455344677,98.22,97.0,97.0,0.0010770672233775258,0.0019030473195016384,0.001872655120678246,0.0010859432735014706,2.2424976200445946e-05,196.52,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,63,400,100,0.0001,1,8,1,1,98.16,96.89,96.87,0.018549086526036263,0.032966114580631256,0.032627224922180176,98.16,96.89,96.87,0.0011109333718195558,0.001974391285330057,0.0019540947396308184,0.0010856496263295411,2.2490520480468478e-05,198.4,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,68,400,100,0.0001,1,8,1,1,98.1,96.75,96.72,0.019219521433115005,0.034486424177885056,0.034346140921115875,98.1,96.75,96.72,0.001151086762547493,0.002065445063635707,0.002057043369859457,0.0010799246386159211,2.2790886249155606e-05,198.74,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,73,400,100,0.0001,1,8,1,1,97.99,96.53,96.49,0.02031339518725872,0.03693413734436035,0.03684544190764427,97.99,96.53,96.49,0.001216600532643497,0.002212042221799493,0.002206730656325817,0.0010823747038375586,2.3282473447405692e-05,197.34,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,78,400,100,0.0001,1,8,1,1,97.95,96.44,96.4,0.02070717141032219,0.03782057389616966,0.03774792328476906,97.95,96.44,96.4,0.0012401844142004848,0.002265132265165448,0.0022607813589274883,0.0010860685457009822,2.3582610831637725e-05,198.73,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,83,400,100,0.0001,1,8,1,1,97.95,96.44,96.4,0.02071896195411682,0.03785085678100586,0.03779187798500061,97.95,96.44,96.4,0.0012408907059580088,0.0022669462487101555,0.0022634135093539953,0.0010864587617106735,2.3638142359758987e-05,197.34,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,89,400,100,0.0001,1,8,1,1,97.95,96.44,96.4,0.020739374682307243,0.037904951721429825,0.037831567227840424,97.95,96.44,96.4,0.0012421130668371916,0.002270185388624668,0.0022657911758869886,0.0010838167648762464,2.3532318925699073e-05,198.13,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,94,400,100,0.0001,1,8,1,1,97.96,96.45,96.41,0.020682089030742645,0.03778127580881119,0.037682387977838516,97.96,96.45,96.41,0.00123868219088763,0.002262778813019395,0.0022568562999367714,0.0010802741954103112,2.3447846952753913e-05,198.17,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,99,400,100,0.0001,1,8,1,1,97.97,96.47,96.43,0.020590955391526222,0.03758491948246956,0.03745998069643974,97.97,96.47,96.43,0.0012332244077697396,0.0022510190028697252,0.0022435360588133335,0.0010767404828220606,2.3308502490596443e-05,199.09,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,110,400,100,0.0001,1,8,1,1,97.98,96.49,96.46,0.02044934406876564,0.0372919999063015,0.03715198487043381,97.98,96.49,96.46,0.0012247427366673946,0.002233475213870406,0.0022250895854085684,0.0010714670014567674,2.30229982900106e-05,197.99,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,157,400,100,0.0001,1,8,1,1,97.99,96.51,96.46,0.020341912284493446,0.037160277366638184,0.03721294552087784,97.99,96.51,96.46,0.00121830846183002,0.0022255859803408384,0.002228740369901061,0.001079795032273978,2.401290864692568e-05,198.87,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,204,400,100,0.0001,1,8,1,1,98.02,96.56,96.5,0.020035794004797935,0.03658686578273773,0.0367768257856369,98.02,96.56,96.5,0.0011999743292108178,0.00219124392606318,0.0022026202641427517,0.0010844629467464983,2.5378320624387388e-05,198.08,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,250,400,100,0.0001,1,8,1,1,98.09,96.69,96.64,0.019339943304657936,0.03518230468034744,0.035215113312006,98.09,96.69,96.64,0.0011582988081499934,0.0021071219816803932,0.0021090873051434755,0.0010573568905238061,2.571646065547384e-05,199.59,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,297,400,100,0.0001,1,8,1,1,98.14,96.78,96.75,0.018827935680747032,0.03417227044701576,0.034003399312496185,98.14,96.78,96.75,0.0011276339646428823,0.0020466300193220377,0.0020365160889923573,0.0010326455184258522,2.6013801794443773e-05,198.4,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,344,400,100,0.0001,1,8,1,1,98.14,96.78,96.74,0.018784066662192345,0.03416746109724045,0.03410305827856064,98.14,96.78,96.74,0.0011250065872445703,0.002046342007815838,0.0020424844697117805,0.0010460038925521075,2.9001812144519786e-05,199.4,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,391,400,100,0.0001,1,8,1,1,98.04,96.61,96.64,0.019804228097200394,0.0360054187476635,0.03513962775468826,98.04,96.61,96.64,0.001186105888336897,0.0021564201451838017,0.0021045664325356483,0.001021511305589229,2.8170353818037802e-05,198.89,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,438,400,100,0.0001,1,8,1,1,97.96,96.47,96.56,0.020711056888103485,0.03753849118947983,0.03610661253333092,97.96,96.47,96.56,0.0012404172448441386,0.0022482380736619234,0.002162480726838112,0.0010164613713277504,2.7151954325436676e-05,197.96,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,484,400,100,0.0001,1,8,1,1,97.87,96.38,96.53,0.021610328927636147,0.03859033063054085,0.03639562055468559,97.87,96.38,96.53,0.0012942758621647954,0.00231123436242342,0.002179789822548628,0.001024660812690854,3.0422368341658042e-05,196.67,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,531,400,100,0.0001,1,8,1,1,97.84,96.34,96.5,0.02191305160522461,0.03899085521697998,0.03672666475176811,97.84,96.34,96.5,0.001312406500801444,0.0023352226708084345,0.0021996167488396168,0.0010496259096544236,3.6733656726124595e-05,198.26,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,578,400,100,0.0001,1,8,1,1,97.74,96.2,96.42,0.02292264625430107,0.04043414071202278,0.03756170719861984,97.74,96.2,96.42,0.001372872618958354,0.002421662909910083,0.0022496285382658243,0.001078343482222408,4.14222538885272e-05,198.1,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,625,400,100,0.0001,1,8,1,1,97.67,96.11,96.38,0.023558249697089195,0.041380222886800766,0.03790346905589104,97.67,96.11,96.38,0.0014109399635344744,0.0024783252738416195,0.0022700969129800797,0.0011049102304968982,3.1197363979869254e-05,198.54,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,671,400,100,0.0001,1,8,1,1,97.62,96.0,96.29,0.02407049760222435,0.042504098266363144,0.03877824544906616,97.62,96.0,96.29,0.001441619242541492,0.0025456356815993786,0.0023224889300763607,0.0011739762336947024,3.7771556817263536e-05,196.63,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,718,400,100,0.0001,1,8,1,1,97.58,95.93,96.32,0.024421393871307373,0.04322502017021179,0.03841306269168854,97.58,95.93,96.32,0.0014626350020989776,0.002588812727481127,0.002300617750734091,0.0012359988072421402,4.316217316793663e-05,196.15,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,765,400,100,0.0001,1,8,1,1,97.6,95.95,96.32,0.024239566177129745,0.04296622797846794,0.03835181146860123,97.6,95.95,96.32,0.0014517446979880333,0.0025733134243637323,0.002296948805451393,0.0013609321997500956,5.6853148238898756e-05,196.07,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,812,400,100,0.0001,1,8,1,1,97.73,96.09,96.28,0.02293434366583824,0.0414593368768692,0.03873724490404129,97.73,96.09,96.28,0.0013735730899497867,0.002483063843101263,0.0023200337309390306,0.001541319441748783,7.352608086785607e-05,195.34,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,859,400,100,0.0001,1,8,1,1,97.92,96.36,96.44,0.021038686856627464,0.03853762522339821,0.036963123828172684,97.92,96.36,96.44,0.0012600395129993558,0.0023080771788954735,0.002213778905570507,0.0016649811516981571,0.00010148403351812727,199.24,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,905,400,100,0.0001,1,8,1,1,98.22,96.83,96.83,0.01786637119948864,0.033306922763586044,0.03272898495197296,98.22,96.83,96.83,0.0010700445855036378,0.0019948030821979046,0.0019601890817284584,0.0018136268726084382,0.00012016385092772411,198.84,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,952,400,100,0.0001,1,8,1,1,98.8,97.76,97.53,0.012057664804160595,0.023382190614938736,0.025377046316862106,98.8,97.76,97.53,0.0007221521227620542,0.001400395412929356,0.0015198704786598682,0.0020225615962408483,0.00016763219798458402,195.98,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
1000,999,400,100,0.0001,1,8,1,1,99.61,99.41,99.11,0.003945536911487579,0.0060581122525036335,0.008948639035224915,99.61,99.41,99.11,0.0002363042876822874,0.0003628297126851976,0.000535947794560343,0.0037059307866729794,0.0007483412367166997,196.15,100,76000,2025_12_02-03_56_37,no,LSTM,stateless,cuda,StandardScaler
20000,0,79600,1,0.0001,1,8,1,1,99.94,99.86,99.56,0.0006258065113797784,0.0013938044430688024,0.00445453729480505,99.94,99.86,99.56,3.748051676666364e-05,8.34770908113569e-05,0.0002667890803422779,0.000630889343447052,1.1617054744001478e-05,880.45,100,79600,2025_12_02-06_17_14,no,LSTM,BPTT,cuda,StandardScaler
100,0,400,100,0.0001,1,8,1,1,99.46,99.26,98.99,0.005411813966929913,0.00763461459428072,0.010144752450287342,99.46,99.26,98.99,0.0003241218510083854,0.0004572487960103899,0.0006075848359614611,0.004860710714710876,0.0028996461644671292,113.29,100,79600,2025_12_04-06_56_19,no,LSTM,stateful,cuda,StandardScaler
200,0,400,100,0.0001,1,8,1,1,99.49,99.31,99.04,0.00514209782704711,0.007182952016592026,0.009606038220226765,99.49,99.31,99.04,0.00030796817736700177,0.0004301980952732265,0.0005753205041401088,0.004654639003565535,0.0021423857891993275,115.22,100,79200,2025_12_04-06_58_13,no,LSTM,stateful,cuda,StandardScaler
500,0,400,100,0.0001,1,8,1,1,99.54,99.39,99.13,0.004646035842597485,0.006359616760164499,0.008751035667955875,99.54,99.39,99.13,0.00027825823053717613,0.0003808872133959085,0.0005241130129434168,0.004178180730668828,0.0013521460643610452,135.63,100,78000,2025_12_04-07_00_08,no,LSTM,stateful,cuda,StandardScaler
1000,0,400,100,0.0001,1,8,1,1,99.62,99.51,99.28,0.003910409286618233,0.0051612770184874535,0.007371162995696068,99.62,99.51,99.28,0.00023420042998623103,0.0003091168182436377,0.0004414703289512545,0.003136550677008927,0.0005989963997621835,201.85,100,76000,2025_12_04-07_02_24,no,LSTM,stateful,cuda,StandardScaler
