lookback_length_L,m,forecasting_length_H,input_size,hidden_size,number_of_layers,output_size,num_of_epochs,batch_size_b,learning_rate,length_train,length_val,variate,mse_train_scaled,mse_val_scaled,r2_train_scaled,r2_val_scaled,mse_train_unscaled,mse_val_unscaled,r2_train_unscaled,r2_val_unscaled,loss_mean_last1000,loss_std_last1000,time_training,num_of_iterations,id,weighted,architecture,training_type,device,scaler
192,30,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08580633252859116,0.32439154111004126,91.0,71.61,285.1403503417969,47607.761005510605,91.0,-3785391.84,0.09235536045581103,0.006595626442389042,177.15,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,40,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08617556840181351,0.3287237715707826,90.96,71.22,286.3673400878906,48054.45740618025,90.96,-3820712.65,0.09180930967628956,0.006409268741566976,179.29,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,50,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08502364158630371,0.31923998801059844,91.08,71.87,282.53924560546875,47967.40221121652,91.08,-3813101.35,0.08893499749153852,0.006264744857984971,171.56,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,60,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08553189039230347,0.3230351704372359,91.03,71.85,284.2284851074219,47771.891845121834,91.03,-3794342.13,0.08886466689407825,0.006513114872070293,168.42,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,70,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08550799638032913,0.32896973000440216,91.03,70.75,284.1490173339844,47683.80171537853,91.03,-3766779.48,0.08807931684702634,0.006483867107088033,175.8,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,80,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.0848606526851654,0.3228667889300379,91.1,71.44,281.9977111816406,48629.37359967913,91.1,-3848028.14,0.08739648559689522,0.006444262203657159,176.27,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,90,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08727874606847763,0.33676544862378033,90.85,70.61,290.0332946777344,49289.60189267113,90.85,-3902611.45,0.0887947683185339,0.0063634415428971075,175.61,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,101,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08636868745088577,0.31082608887171814,90.94,72.76,287.0090637207031,47230.842944917225,90.94,-3762665.95,0.0875859649181366,0.006754357688387966,175.99,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,111,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08871719986200333,0.32861048155020744,90.69,71.36,294.81341552734375,47808.645905412945,90.69,-3795679.63,0.08891018755733966,0.006425216751835622,171.12,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,121,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.08733145147562027,0.33707842103737806,90.84,70.33,290.2084655761719,47752.299903506326,90.84,-3777971.71,0.08791621517390012,0.006839733567237038,169.94,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,131,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.09286412596702576,0.339611251321843,90.26,71.06,308.5939025878906,47250.91882440476,90.26,-3780447.73,0.0929024982303381,0.006996420776217616,167.66,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,141,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.09011578559875488,0.3526879118533716,90.55,69.99,299.46087646484375,47559.66454787481,90.55,-3783871.43,0.0894576435163617,0.007696807719577753,179.23,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,151,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.09619724750518799,0.33384765185349224,89.91,70.85,319.6700744628906,47117.51671258835,89.91,-3747567.95,0.09577771025151015,0.007668561002733331,174.4,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,161,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.09729060530662537,0.317550032053675,89.79,72.38,323.3033447265625,46509.317599632624,89.79,-3703414.2,0.09676778776198626,0.007602427065453948,168.8,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,171,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.10144809633493423,0.3133275458045925,89.36,72.5,337.1190490722656,47814.83750581287,89.36,-3796190.73,0.09910955984890461,0.008567960208664849,169.64,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,181,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.09509649127721786,0.3268166546776359,90.03,71.44,316.0121765136719,47760.76672188895,90.03,-3785865.5,0.09573552192002535,0.008328409222378173,166.74,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
192,191,96,1,96,1,96,400,24,5e-05,6640,3360,5,0.1088309958577156,0.29691712044933366,88.59,74.13,361.6529235839844,46653.42364269438,88.59,-3727087.83,0.10740107502788306,0.009545586884968232,169.58,105600,2025_12_03-07_59_52,no,LSTM,stateless,cuda,StandardScaler
48,0,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.1019405946135521,0.14464718804672538,89.71,75.72,408.7303161621094,34058.921347772506,89.71,-5574616.3,0.19070429427921773,0.019724940970248964,168.41,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,5,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.10204299539327621,0.1512664002111359,89.7,74.67,409.1409606933594,34256.78643508184,89.7,-5614987.9,0.13886545321345328,0.01295237677746099,173.96,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,10,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.1007600799202919,0.14598650148337974,89.83,75.39,403.9970703125,34790.49605073475,89.83,-5663038.66,0.11697516120970249,0.010206998636942072,183.4,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,16,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09808987379074097,0.14961708626332915,90.1,75.07,393.2907409667969,35099.568018159414,90.1,-5692077.87,0.10780049625039101,0.009552470806197248,199.16,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,21,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09801546484231949,0.14458644307174143,90.1,75.56,392.9923400878906,35112.4530750093,90.1,-5690813.67,0.1046408868059516,0.009272739267957993,180.68,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,26,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0997975766658783,0.1445059757313824,89.93,75.46,400.137939453125,34916.67960611979,89.93,-5694314.58,0.10457783339172602,0.009354874247463852,182.59,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,31,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09851911664009094,0.14707213522356358,90.05,75.49,395.011962890625,35236.4940952846,90.05,-5688588.62,0.1022741403579712,0.009314474935014616,185.0,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,37,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0985572561621666,0.14834952005739546,90.05,75.11,395.1648864746094,34969.277703566775,90.05,-5693633.16,0.10084562554955483,0.009080397651597075,170.43,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,42,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.10100176185369492,0.15472348617456322,89.8,74.21,404.9660339355469,34947.49058024088,89.8,-5670530.38,0.1022126783952117,0.009307436330440353,184.63,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
48,47,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.10727139562368393,0.149901455381353,89.17,74.79,430.1040344238281,35066.62940790086,89.17,-5675534.62,0.10791725812852383,0.009787165397625175,184.44,164000,2025_12_03-08_59_06,no,LSTM,stateless retrain,cuda,StandardScaler
